dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
msong-420,pdx-bond-dec,2.4908,6.30881,0.339561,0.9996,96,0,10,1000,0.2,1,2.603,16.68,0.3396
msong-420,pdx-bond-dec,2.26949,5.77651,0.324841,0.9993,80,0,10,1000,0.2,1,2.365,14.77,0.3248
msong-420,pdx-bond-dec,2.01463,5.08395,0.296272,0.9983,64,0,10,1000,0.2,1,2.098,15.12,0.2963
msong-420,pdx-bond-dec,1.89612,4.80036,0.283945,0.9976,56,0,10,1000,0.2,1,1.971,14.53,0.2839
msong-420,pdx-bond-dec,1.75325,4.45528,0.28274,0.9968,48,0,10,1000,0.2,1,1.826,15,0.2827
msong-420,pdx-bond-dec,1.59385,3.94993,0.260167,0.995,40,0,10,1000,0.2,1,1.655,14.3,0.2602
msong-420,pdx-bond-dec,1.42231,3.48245,0.245773,0.9922,32,0,10,1000,0.2,1,1.47,13.49,0.2458
msong-420,pdx-bond-dec,1.32682,3.22447,0.24122,0.989601,28,0,10,1000,0.2,1,1.376,13.91,0.2412
msong-420,pdx-bond-dec,1.2793,3.06595,0.240004,0.987501,26,0,10,1000,0.2,1,1.337,12.64,0.24
msong-420,pdx-bond-dec,1.22404,2.88297,0.237355,0.985201,24,0,10,1000,0.2,1,1.275,13.03,0.2374
msong-420,pdx-bond-dec,1.17238,2.73503,0.23659,0.982201,22,0,10,1000,0.2,1,1.21,12.97,0.2366
msong-420,pdx-bond-dec,1.11624,2.57543,0.231544,0.978901,20,0,10,1000,0.2,1,1.164,12.92,0.2315
msong-420,pdx-bond-dec,1.05061,2.39089,0.230941,0.974001,18,0,10,1000,0.2,1,1.089,12.75,0.2309
msong-420,pdx-bond-dec,0.988462,2.20064,0.224766,0.966601,16,0,10,1000,0.2,1,1.027,12.34,0.2248
msong-420,pdx-bond-dec,0.925008,2.04766,0.22441,0.957601,14,0,10,1000,0.2,1,0.963,12.25,0.2244
msong-420,pdx-bond-dec,0.855642,1.85403,0.224207,0.946701,12,0,10,1000,0.2,1,0.8932,11.95,0.2242
msong-420,pdx-bond-dec,0.780466,1.65486,0.211311,0.931001,10,0,10,1000,0.2,1,0.8165,12.55,0.2113
msong-420,pdx-bond-dec,0.701305,1.44293,0.211476,0.904001,8,0,10,1000,0.2,1,0.7238,12.27,0.2115
msong-420,pdx-bond-dec,0.610965,1.20392,0.200986,0.861,6,0,10,1000,0.2,1,0.6288,11.59,0.201
msong-420,pdx-bond-dec,0.501097,0.911369,0.195513,0.7797,4,0,10,1000,0.2,1,0.5185,11.74,0.1955
msong-420,pdx-bond-dec,0.369555,0.627648,0.186918,0.6084,2,0,10,1000,0.2,1,0.3836,11.4,0.1869
contriever-768,pdx-bond-dec,149.539,186.914,111.991,0.99865,512,0,10,10000,0.2,1,148,190.4,26.42
contriever-768,pdx-bond-dec,80.7642,104.642,56.6777,0.9951,256,0,10,10000,0.2,1,80.36,120.6,15.29
contriever-768,pdx-bond-dec,70.3348,92.0958,48.4077,0.99425,224,0,10,10000,0.2,1,70.09,107.9,13.5
contriever-768,pdx-bond-dec,61.3383,81.6325,40.9459,0.99317,192,0,10,10000,0.2,1,61.2,98.43,12.22
contriever-768,pdx-bond-dec,51.6193,69.7275,33.2934,0.99154,160,0,10,10000,0.2,1,51.54,83.15,10.38
contriever-768,pdx-bond-dec,46.8332,63.8317,29.5515,0.990609,144,0,10,10000,0.2,1,46.79,80.9,9.529
contriever-768,pdx-bond-dec,41.7546,57.632,25.6303,0.989309,128,0,10,10000,0.2,1,41.75,73.44,8.745
contriever-768,pdx-bond-dec,36.6505,50.6805,22.085,0.988139,112,0,10,10000,0.2,1,36.67,65.45,7.654
contriever-768,pdx-bond-dec,31.5167,44.0269,18.5963,0.986489,96,0,10,10000,0.2,1,31.6,63.42,6.726
contriever-768,pdx-bond-dec,26.345,37.132,15.3538,0.984149,80,0,10,10000,0.2,1,26.55,58.67,6.069
contriever-768,pdx-bond-dec,21.001,30.1177,11.7592,0.980739,64,0,10,10000,0.2,1,21.3,50.24,4.825
contriever-768,pdx-bond-dec,18.4116,26.5467,10.2122,0.978149,56,0,10,10000,0.2,1,18.77,46.75,4.517
contriever-768,pdx-bond-dec,15.8048,23.006,8.732,0.975159,48,0,10,10000,0.2,1,16.19,43.43,4.055
contriever-768,pdx-bond-dec,13.1102,19.223,7.28528,0.970948,40,0,10,10000,0.2,1,13.51,40.29,3.569
contriever-768,pdx-bond-dec,10.5551,15.6163,5.72581,0.964538,32,0,10,10000,0.2,1,10.92,37.98,3.084
contriever-768,pdx-bond-dec,9.38972,13.9749,4.89347,0.960407,28,0,10,10000,0.2,1,9.732,35.98,2.788
contriever-768,pdx-bond-dec,8.61693,12.9191,4.50261,0.957557,26,0,10,10000,0.2,1,8.933,32.84,2.664
contriever-768,pdx-bond-dec,8.00356,12.0609,4.09137,0.954416,24,0,10,10000,0.2,1,8.293,32.62,2.486
contriever-768,pdx-bond-dec,7.40324,11.2363,3.84648,0.950556,22,0,10,10000,0.2,1,7.665,31.14,2.323
contriever-768,pdx-bond-dec,6.71217,10.3048,3.1631,0.946596,20,0,10,10000,0.2,1,6.948,29.5,2.15
contriever-768,pdx-bond-dec,6.09607,9.44567,2.76832,0.941635,18,0,10,10000,0.2,1,6.3,27.55,1.978
contriever-768,pdx-bond-dec,5.47001,8.573,2.51813,0.935574,16,0,10,10000,0.2,1,5.649,28.77,1.799
contriever-768,pdx-bond-dec,4.84465,7.67435,2.03885,0.927693,14,0,10,10000,0.2,1,4.999,25.89,1.623
contriever-768,pdx-bond-dec,4.18774,6.67802,1.78968,0.917461,12,0,10,10000,0.2,1,4.332,24.73,1.399
contriever-768,pdx-bond-dec,3.57094,5.73633,1.63613,0.903521,10,0,10,10000,0.2,1,3.696,26.39,1.296
contriever-768,pdx-bond-dec,2.94198,4.80802,1.10209,0.884859,8,0,10,10000,0.2,1,3.042,23.94,1.102
contriever-768,pdx-bond-dec,2.29452,3.81231,0.923018,0.857138,6,0,10,10000,0.2,1,2.373,24.32,0.923
contriever-768,pdx-bond-dec,1.6563,2.79344,0.589903,0.807806,4,0,10,10000,0.2,1,1.711,22.62,0.4906
contriever-768,pdx-bond-dec,0.98204,1.65852,0.348437,0.688843,2,0,10,10000,0.2,1,1.016,21.74,0.3484
instructorxl-arxiv-768,pdx-bond-dec,84.1123,123.662,41.7101,0.9997,512,0,10,1000,0.2,1,84.04,123.7,16.66
instructorxl-arxiv-768,pdx-bond-dec,46.0772,69.951,22.2265,0.9973,256,0,10,1000,0.2,1,46.12,75.99,8.645
