dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
sift-128-euclidean,adsampling,0.223554,0.33033,0.118104,0.775119,8,0,10,10000,0.2,1,0.2277,3.847,0.08461
sift-128-euclidean,adsampling,0.1852,0.272024,0.099188,0.718312,6,0,10,10000,0.2,1,0.1889,3.918,0.07834
sift-128-euclidean,adsampling,0.144412,0.211894,0.078431,0.628946,4,0,10,10000,0.2,1,0.148,3.772,0.07215
sift-128-euclidean,adsampling,0.0958691,0.13998,0.056734,0.46886,2,0,10,10000,0.2,1,0.09829,3.677,0.04842
glove-200-angular,adsampling,39.5418,79.6403,3.09467,0.99928,512,0,10,10000,0.2,1,39.54,79.64,3.095
glove-200-angular,adsampling,26.1146,49.7743,1.71859,0.9962,256,0,10,10000,0.2,1,26.11,49.77,1.719
glove-200-angular,adsampling,23.9197,46.1248,1.53076,0.993309,224,0,10,10000,0.2,1,23.92,46.12,1.531
glove-200-angular,adsampling,21.0714,41.4377,1.35671,0.987029,192,0,10,10000,0.2,1,21.07,41.44,1.357
glove-200-angular,adsampling,18.6318,35.6288,1.32538,0.974558,160,0,10,10000,0.2,1,18.63,35.63,1.325
glove-200-angular,adsampling,16.9327,32.582,1.15311,0.964497,144,0,10,10000,0.2,1,16.94,34.58,1.153
glove-200-angular,adsampling,15.3084,30.4453,1.06155,0.948917,128,0,10,10000,0.2,1,15.31,30.45,1.062
glove-200-angular,adsampling,13.5307,26.6684,0.979812,0.926385,112,0,10,10000,0.2,1,13.53,27.62,0.9798
glove-200-angular,adsampling,11.8517,23.2772,0.974752,0.898673,96,0,10,10000,0.2,1,11.85,25.48,0.8293
glove-200-angular,adsampling,10.188,19.3654,0.990321,0.860001,80,0,10,10000,0.2,1,10.19,21.47,0.7087
glove-200-angular,adsampling,8.4017,15.48,1.05927,0.812409,64,0,10,10000,0.2,1,8.396,19.5,0.5529
glove-200-angular,adsampling,7.44454,13.4835,1.12396,0.782561,56,0,10,10000,0.2,1,7.426,17.26,0.4769
glove-200-angular,adsampling,6.50993,11.7505,1.06371,0.746891,48,0,10,10000,0.2,1,6.495,16.33,0.4353
glove-200-angular,adsampling,5.56988,9.93738,1.01556,0.707322,40,0,10,10000,0.2,1,5.548,13.94,0.3948
glove-200-angular,adsampling,4.61684,8.3169,0.92457,0.658026,32,0,10,10000,0.2,1,4.592,13.64,0.3209
glove-200-angular,adsampling,4.10112,7.41193,0.82584,0.630597,28,0,10,10000,0.2,1,4.08,11.77,0.2902
glove-200-angular,adsampling,3.8311,6.93635,0.793488,0.613658,26,0,10,10000,0.2,1,3.812,11.97,0.2587
glove-200-angular,adsampling,3.59004,6.31016,0.77569,0.596998,24,0,10,10000,0.2,1,3.57,11.82,0.2502
glove-200-angular,adsampling,3.3348,5.97913,0.735925,0.580169,22,0,10,10000,0.2,1,3.317,11.71,0.2437
glove-200-angular,adsampling,3.05016,5.49138,0.669397,0.56276,20,0,10,10000,0.2,1,3.035,10.6,0.2295
glove-200-angular,adsampling,2.78709,4.98985,0.602871,0.54287,18,0,10,10000,0.2,1,2.774,10.48,0.2065
glove-200-angular,adsampling,2.51876,4.51389,0.566042,0.524101,16,0,10,10000,0.2,1,2.507,10.15,0.1908
glove-200-angular,adsampling,2.25733,4.07102,0.490493,0.502962,14,0,10,10000,0.2,1,2.249,10.28,0.1864
glove-200-angular,adsampling,1.96271,3.54348,0.405299,0.480742,12,0,10,10000,0.2,1,1.958,9.067,0.175
glove-200-angular,adsampling,1.68834,3.0723,0.332798,0.456702,10,0,10,10000,0.2,1,1.687,8.56,0.169
glove-200-angular,adsampling,1.39399,2.5527,0.240846,0.429852,8,0,10,10000,0.2,1,1.396,8.423,0.1652
glove-200-angular,adsampling,1.09129,2.01566,0.167226,0.400263,6,0,10,10000,0.2,1,1.095,8.456,0.1487
glove-200-angular,adsampling,0.776431,1.47096,0.1277,0.356512,4,0,10,10000,0.2,1,0.7832,7.512,0.1277
glove-200-angular,adsampling,0.439108,0.848126,0.094295,0.284351,2,0,10,10000,0.2,1,0.4469,7.064,0.0943
msong-420,adsampling,4.97239,11.1674,0.944357,0.9998,512,0,10,1000,0.2,1,5.304,26.28,0.9444
msong-420,adsampling,3.63595,8.39937,0.604265,0.9997,256,0,10,1000,0.2,1,3.86,18.88,0.6043
msong-420,adsampling,3.42645,7.88224,0.547598,0.9997,224,0,10,1000,0.2,1,3.614,17.87,0.5476
msong-420,adsampling,3.16467,7.21006,0.495611,0.9997,192,0,10,1000,0.2,1,3.358,18.25,0.4956
msong-420,adsampling,2.90371,6.51156,0.456196,0.9996,160,0,10,1000,0.2,1,3.067,16.85,0.4562
msong-420,adsampling,2.76115,6.2154,0.421007,0.9995,144,0,10,1000,0.2,1,2.905,17.49,0.421
msong-420,adsampling,2.59166,5.82858,0.401751,0.9995,128,0,10,1000,0.2,1,2.704,17.25,0.4018
msong-420,adsampling,2.43471,5.46593,0.375532,0.9995,112,0,10,1000,0.2,1,2.533,16.79,0.3755
msong-420,adsampling,2.26887,5.11134,0.349297,0.9994,96,0,10,1000,0.2,1,2.339,14.68,0.3493
msong-420,adsampling,2.0698,4.61093,0.326739,0.9991,80,0,10,1000,0.2,1,2.141,15.97,0.3267
msong-420,adsampling,1.86306,4.00508,0.297564,0.9981,64,0,10,1000,0.2,1,1.923,15.18,0.2976
msong-420,adsampling,1.74861,3.8094,0.285546,0.9974,56,0,10,1000,0.2,1,1.793,14.52,0.2855
msong-420,adsampling,1.62342,3.4608,0.272117,0.9966,48,0,10,1000,0.2,1,1.665,14.01,0.2721
msong-420,adsampling,1.48744,3.15736,0.260141,0.9948,40,0,10,1000,0.2,1,1.527,13.77,0.2601
msong-420,adsampling,1.33512,2.80882,0.246695,0.992001,32,0,10,1000,0.2,1,1.374,13.42,0.2467
msong-420,adsampling,1.25223,2.5774,0.238549,0.989401,28,0,10,1000,0.2,1,1.278,13.02,0.2385
msong-420,adsampling,1.20969,2.51122,0.241464,0.987301,26,0,10,1000,0.2,1,1.245,13.53,0.2415
msong-420,adsampling,1.16357,2.37523,0.234982,0.985001,24,0,10,1000,0.2,1,1.2,13.14,0.235
msong-420,adsampling,1.11618,2.2933,0.234516,0.982001,22,0,10,1000,0.2,1,1.151,13.01,0.2345
msong-420,adsampling,1.06634,2.15598,0.22928,0.978701,20,0,10,1000,0.2,1,1.089,13.17,0.2293
msong-420,adsampling,1.01689,2.07131,0.225846,0.973801,18,0,10,1000,0.2,1,1.036,12.84,0.2258
msong-420,adsampling,0.963045,1.95028,0.222179,0.966401,16,0,10,1000,0.2,1,0.9807,12.41,0.2222
msong-420,adsampling,0.903355,1.81186,0.217455,0.957401,14,0,10,1000,0.2,1,0.9201,12.82,0.2175
msong-420,adsampling,0.835981,1.62868,0.216937,0.946501,12,0,10,1000,0.2,1,0.8564,12.62,0.2169
msong-420,adsampling,0.766713,1.48444,0.213465,0.930801,10,0,10,1000,0.2,1,0.7871,13.09,0.2135
msong-420,adsampling,0.69364,1.30258,0.208894,0.903801,8,0,10,1000,0.2,1,0.7133,12.73,0.2089
msong-420,adsampling,0.605807,1.10923,0.207837,0.8609,6,0,10,1000,0.2,1,0.6112,1.296,0.2078
msong-420,adsampling,0.500687,0.860884,0.20257,0.7797,4,0,10,1000,0.2,1,0.5171,12.42,0.2026
msong-420,adsampling,0.370325,0.602979,0.1921,0.6084,2,0,10,1000,0.2,1,0.3856,12.23,0.1921
contriever-768,adsampling,37.7851,84.3449,4.58597,0.9985,512,0,10,10000,0.2,1,39.79,128.9,4.586
contriever-768,adsampling,22.0669,49.0425,2.82369,0.99497,256,0,10,10000,0.2,1,23.18,83.15,2.824
contriever-768,adsampling,19.7867,44.0781,2.49313,0.99412,224,0,10,10000,0.2,1,20.78,74.02,2.493
contriever-768,adsampling,17.4756,38.9604,2.22095,0.99304,192,0,10,10000,0.2,1,18.36,62.98,2.221
contriever-768,adsampling,15.1885,33.6323,1.9113,0.99143,160,0,10,10000,0.2,1,15.96,56.93,1.911
contriever-768,adsampling,13.5461,29.9907,1.81256,0.990499,144,0,10,10000,0.2,1,14.24,50.82,1.813
contriever-768,adsampling,12.6186,27.8573,1.815,0.989199,128,0,10,10000,0.2,1,13.31,60.07,1.815
contriever-768,adsampling,11.1956,24.7737,1.51606,0.98803,112,0,10,10000,0.2,1,11.77,46.7,1.516
contriever-768,adsampling,9.94164,21.9477,1.35146,0.986379,96,0,10,10000,0.2,1,10.47,38.93,1.351
contriever-768,adsampling,8.60299,18.8917,1.19967,0.984039,80,0,10,10000,0.2,1,9.042,35.2,1.2
contriever-768,adsampling,7.29682,16.0045,1.01967,0.980639,64,0,10,10000,0.2,1,7.661,41.75,1.02
contriever-768,adsampling,6.66633,14.5186,0.973715,0.978049,56,0,10,10000,0.2,1,6.988,35.44,0.9737
contriever-768,adsampling,5.94153,12.8716,0.88014,0.975059,48,0,10,10000,0.2,1,6.222,28.3,0.8801
contriever-768,adsampling,5.18328,11.1349,0.774241,0.970858,40,0,10,10000,0.2,1,5.43,27.44,0.7742
contriever-768,adsampling,4.41795,9.34775,0.67087,0.964468,32,0,10,10000,0.2,1,4.63,27.1,0.6709
contriever-768,adsampling,4.02155,8.44139,0.615445,0.960337,28,0,10,10000,0.2,1,4.217,28.67,0.6154
