dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
deep-image-96-angular,pdx-adsampling,2.76208,5.25587,0.753217,0.993179,224,2.1,10,10000,0.2,1,2.804,9.461,0.7532,0
deep-image-96-angular,pdx-adsampling,2.46418,4.6929,0.677339,0.991419,192,2.1,10,10000,0.2,1,2.494,7.374,0.6773,0
deep-image-96-angular,pdx-adsampling,2.45926,4.73089,0.63762,0.988989,160,2.1,10,10000,0.2,1,2.493,9.151,0.6376,0
deep-image-96-angular,pdx-adsampling,2.06793,3.92173,0.576299,0.987279,144,2.1,10,10000,0.2,1,2.103,6.946,0.5763,0
deep-image-96-angular,pdx-adsampling,2.00623,3.89331,0.524649,0.984809,128,2.1,10,10000,0.2,1,2.042,7.635,0.5246,0
deep-image-96-angular,pdx-adsampling,1.98534,3.76312,0.514952,0.981508,112,2.1,10,10000,0.2,1,2.021,6.649,0.515,0
deep-image-96-angular,pdx-adsampling,1.62181,3.04233,0.43965,0.977738,96,2.1,10,10000,0.2,1,1.657,7.929,0.4396,0
deep-image-96-angular,pdx-adsampling,1.43853,2.67285,0.406266,0.972107,80,2.1,10,10000,0.2,1,1.468,4.265,0.4063,0
deep-image-96-angular,pdx-adsampling,1.26508,2.31645,0.361337,0.963626,64,2.1,10,10000,0.2,1,1.293,6.893,0.3613,0
deep-image-96-angular,pdx-adsampling,1.16327,2.11704,0.34339,0.957565,56,2.1,10,10000,0.2,1,1.189,3.886,0.3434,0
deep-image-96-angular,pdx-adsampling,1.12292,2.06846,0.30693,0.949494,48,2.1,10,10000,0.2,1,1.153,4.831,0.3069,0
deep-image-96-angular,pdx-adsampling,1.01237,1.82985,0.280852,0.938634,40,2.1,10,10000,0.2,1,1.041,4.498,0.2809,0
deep-image-96-angular,pdx-adsampling,0.889961,1.578,0.264475,0.922754,32,2.1,10,10000,0.2,1,0.9158,4.723,0.2645,0
deep-image-96-angular,pdx-adsampling,0.819544,1.43527,0.255983,0.911422,28,2.1,10,10000,0.2,1,0.8436,3.748,0.256,0
deep-image-96-angular,pdx-adsampling,0.752005,1.28068,0.266772,0.904921,26,2.1,10,10000,0.2,1,0.7723,3.159,0.2668,0
deep-image-96-angular,pdx-adsampling,0.694947,1.19047,0.237223,0.898162,24,2.1,10,10000,0.2,1,0.7142,4.78,0.2372,0
deep-image-96-angular,pdx-adsampling,0.649773,1.10363,0.23509,0.889662,22,2.1,10,10000,0.2,1,0.667,2.682,0.2351,0
deep-image-96-angular,pdx-adsampling,0.616821,1.0413,0.229913,0.879391,20,2.1,10,10000,0.2,1,0.6324,3.131,0.2299,0
deep-image-96-angular,pdx-adsampling,0.689365,1.14847,0.259647,0.868101,18,2.1,10,10000,0.2,1,0.7126,4.718,0.2596,0
deep-image-96-angular,pdx-adsampling,0.637487,1.03653,0.256116,0.854069,16,2.1,10,10000,0.2,1,0.6539,3.793,0.2561,0
