dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
instructorxl-arxiv-768,pdx-adsampling,13.7796,30.1602,2.84818,0.9939,160,2.1,10,1000,0.2,1,13.94,38.73,2.848,0,12.65
instructorxl-arxiv-768,pdx-adsampling,12.8141,28.3796,2.79541,0.9927,144,2.1,10,1000,0.2,1,13,35.97,2.795,0,11.7127
instructorxl-arxiv-768,pdx-adsampling,12.4806,27.1342,3.40499,0.9908,128,2.1,10,1000,0.2,1,12.66,34.39,3.405,0,11.2038
instructorxl-arxiv-768,pdx-adsampling,11.3862,24.2393,2.56247,0.988101,112,2.1,10,1000,0.2,1,11.58,31.36,2.562,0,10.1415
instructorxl-arxiv-768,pdx-adsampling,10.3706,21.5203,2.50718,0.986201,96,2.1,10,1000,0.2,1,10.55,34.61,2.507,0,9.15143
instructorxl-arxiv-768,pdx-adsampling,8.98418,18.7096,2.27594,0.982701,80,2.1,10,1000,0.2,1,9.127,22.69,2.276,0,7.86945
instructorxl-arxiv-768,pdx-adsampling,7.92753,16.1816,2.15415,0.976001,64,2.1,10,1000,0.2,1,7.994,18.5,2.154,0,6.74706
instructorxl-arxiv-768,pdx-adsampling,7.33533,14.6241,2.11137,0.972301,56,2.1,10,1000,0.2,1,7.402,16.58,2.111,0,6.15687
instructorxl-arxiv-768,pdx-adsampling,7.14425,13.7895,2.13113,0.967701,48,2.1,10,1000,0.2,1,7.237,15.99,2.131,0,5.86104
instructorxl-arxiv-768,pdx-adsampling,6.45858,12.3256,2.07218,0.960201,40,2.1,10,1000,0.2,1,6.489,15.22,2.072,0,5.1163
instructorxl-arxiv-768,pdx-adsampling,5.74541,10.6479,1.98499,0.951301,32,2.1,10,1000,0.2,1,5.767,12.27,1.985,0,4.40297
instructorxl-arxiv-768,pdx-adsampling,5.38872,9.84272,2.00371,0.944501,28,2.1,10,1000,0.2,1,5.404,11.43,2.004,0,4.04622
instructorxl-arxiv-768,pdx-adsampling,5.21101,9.55865,1.93259,0.941301,26,2.1,10,1000,0.2,1,5.229,12.18,1.933,0,3.86247
instructorxl-arxiv-768,pdx-adsampling,4.81655,8.76255,1.92398,0.935801,24,2.1,10,1000,0.2,1,4.835,9.717,1.924,0,3.6085
instructorxl-arxiv-768,pdx-adsampling,4.54757,8.09152,1.87662,0.930301,22,2.1,10,1000,0.2,1,4.567,9.287,1.877,0,3.34088
instructorxl-arxiv-768,pdx-adsampling,4.34373,7.68888,1.85763,0.923801,20,2.1,10,1000,0.2,1,4.375,9.159,1.858,0,3.15108
instructorxl-arxiv-768,pdx-adsampling,4.14878,7.35015,1.80521,0.916501,18,2.1,10,1000,0.2,1,4.174,8.369,1.805,0,2.9515
instructorxl-arxiv-768,pdx-adsampling,3.94152,6.81566,1.78256,0.908301,16,2.1,10,1000,0.2,1,3.951,7.268,1.783,0,2.73161
instructorxl-arxiv-768,pdx-adsampling,3.6978,6.15462,1.78736,0.8951,14,2.1,10,1000,0.2,1,3.72,6.71,1.787,0,2.50004
instructorxl-arxiv-768,pdx-adsampling,3.60104,5.87362,1.73992,0.879701,12,2.1,10,1000,0.2,1,3.624,7.898,1.74,0,2.3849
instructorxl-arxiv-768,pdx-adsampling,3.34715,5.37743,1.77838,0.860601,10,2.1,10,1000,0.2,1,3.372,7.921,1.778,0,2.11502
instructorxl-arxiv-768,pdx-adsampling,3.07004,4.77011,1.73153,0.8334,8,2.1,10,1000,0.2,1,3.088,5.61,1.732,0,1.82816
instructorxl-arxiv-768,pdx-adsampling,2.76526,4.22807,1.64578,0.795,6,2.1,10,1000,0.2,1,2.782,5.294,1.646,0,1.52891
instructorxl-arxiv-768,pdx-adsampling,2.41819,3.53926,1.58989,0.7335,4,2.1,10,1000,0.2,1,2.431,5.938,1.59,0,1.19207
instructorxl-arxiv-768,pdx-adsampling,1.98917,2.74162,1.43066,0.6001,2,2.1,10,1000,0.2,1,2.005,3.747,1.431,0,0.772067
openai-1536-angular,pdx-adsampling,26.5816,58.2004,4.59302,0.994,512,2.1,10,1000,0.2,1,27.05,88.96,4.593,0,24.6081
openai-1536-angular,pdx-adsampling,16.4829,34.4059,3.46438,0.984801,256,2.1,10,1000,0.2,1,16.82,49.4,3.464,0,14.396
openai-1536-angular,pdx-adsampling,15.6241,32.7232,3.30958,0.982301,224,2.1,10,1000,0.2,1,15.91,49.46,3.31,0,13.6035
openai-1536-angular,pdx-adsampling,14.0157,29.1733,3.42986,0.978801,192,2.1,10,1000,0.2,1,14.3,42.86,3.43,0,11.9684
openai-1536-angular,pdx-adsampling,12.3702,25.0405,3.15611,0.974301,160,2.1,10,1000,0.2,1,12.61,34.93,3.156,0,10.191
openai-1536-angular,pdx-adsampling,11.8947,23.9827,3.08226,0.972101,144,2.1,10,1000,0.2,1,12.12,32.17,3.082,0,9.79428
openai-1536-angular,pdx-adsampling,11.4473,23.5058,2.94001,0.969301,128,2.1,10,1000,0.2,1,11.65,31.34,2.94,0,9.37552
openai-1536-angular,pdx-adsampling,10.4783,21.1358,2.7881,0.964401,112,2.1,10,1000,0.2,1,10.66,27.76,2.788,0,8.40409
