dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate,avg_distance_calculation
glove-100-angular_100k,pdx-adsampling,0.43393,0.58282,0.279836,0.915201,24,2.1,10,1000,0.2,1,0.4216,0.6067,0.1163,0,0.409217
glove-100-angular_100k,pdx-adsampling,0.400358,0.530202,0.259725,0.906301,22,2.1,10,1000,0.2,1,0.3897,0.5603,0.1087,0,0.377864
glove-100-angular_100k,pdx-adsampling,0.365535,0.486707,0.226574,0.894101,20,2.1,10,1000,0.2,1,0.3576,0.6936,0.1067,0,0.346218
glove-100-angular_100k,pdx-adsampling,0.330434,0.453908,0.199647,0.879701,18,2.1,10,1000,0.2,1,0.3243,0.464,0.09533,0,0.313447
glove-100-angular_100k,pdx-adsampling,0.296502,0.40795,0.1769,0.864501,16,2.1,10,1000,0.2,1,0.2918,0.4509,0.08727,0,0.281494
glove-100-angular_100k,pdx-adsampling,0.263426,0.368206,0.149479,0.846701,14,2.1,10,1000,0.2,1,0.2597,0.3953,0.07786,0,0.249802
glove-100-angular_100k,pdx-adsampling,0.228149,0.322623,0.125307,0.8254,12,2.1,10,1000,0.2,1,0.2256,0.3445,0.06919,0,0.216114
glove-100-angular_100k,pdx-adsampling,0.193282,0.284704,0.100111,0.799801,10,2.1,10,1000,0.2,1,0.1918,0.2974,0.06621,0,0.182784
glove-100-angular_100k,pdx-adsampling,0.15855,0.24275,0.073683,0.7669,8,2.1,10,1000,0.2,1,0.158,0.4537,0.05588,0,0.149333
glove-100-angular_100k,pdx-adsampling,0.121588,0.195549,0.052834,0.716101,6,2.1,10,1000,0.2,1,0.1216,0.2009,0.04282,0,0.113506
glove-100-angular_100k,pdx-adsampling,0.0843913,0.139734,0.035877,0.6421,4,2.1,10,1000,0.2,1,0.08513,0.1687,0.02345,0,0.0781099
glove-100-angular_100k,pdx-adsampling,0.0456265,0.080857,0.011945,0.5133,2,2.1,10,1000,0.2,1,0.04678,0.1072,0.009202,0,0.0413125
glove-200-angular_100k,pdx-adsampling,3.707,5.92269,0.636507,0.9992,256,2.1,10,1000,0.2,1,3.707,5.923,0.6365,0,3.65717
glove-200-angular_100k,pdx-adsampling,3.69613,5.677,0.637532,0.9992,224,2.1,10,1000,0.2,1,3.696,5.677,0.6375,0,3.6472
glove-200-angular_100k,pdx-adsampling,3.68847,5.68556,0.625073,0.9992,192,2.1,10,1000,0.2,1,3.688,5.686,0.6251,0,3.64072
glove-200-angular_100k,pdx-adsampling,3.7201,5.68271,0.63536,0.9992,160,2.1,10,1000,0.2,1,3.72,5.683,0.6354,0,3.67342
glove-200-angular_100k,pdx-adsampling,3.71232,5.66797,0.633774,0.9992,144,2.1,10,1000,0.2,1,3.712,5.668,0.6338,0,3.66631
glove-200-angular_100k,pdx-adsampling,3.69275,5.65798,0.624107,0.9992,128,2.1,10,1000,0.2,1,3.693,5.658,0.6241,0,3.64836
glove-200-angular_100k,pdx-adsampling,3.67938,5.59866,0.640875,0.9992,112,2.1,10,1000,0.2,1,3.679,5.599,0.6409,0,3.63628
glove-200-angular_100k,pdx-adsampling,3.6159,5.53342,0.622619,0.9992,96,2.1,10,1000,0.2,1,3.616,5.533,0.6226,0,3.57436
glove-200-angular_100k,pdx-adsampling,3.52241,5.33039,0.594114,0.9992,80,2.1,10,1000,0.2,1,3.522,5.33,0.5941,0,3.48283
glove-200-angular_100k,pdx-adsampling,3.29043,4.93902,0.568354,0.996,64,2.1,10,1000,0.2,1,3.29,4.939,0.5684,0,3.25374
glove-200-angular_100k,pdx-adsampling,3.07578,4.53158,0.551342,0.990701,56,2.1,10,1000,0.2,1,3.073,4.532,0.5378,0,3.0384
glove-200-angular_100k,pdx-adsampling,2.78131,4.2335,0.602531,0.985701,48,2.1,10,1000,0.2,1,2.777,4.233,0.4703,0,2.74415
glove-200-angular_100k,pdx-adsampling,2.42441,3.77418,0.587284,0.974401,40,2.1,10,1000,0.2,1,2.417,3.774,0.3909,0,2.3866
glove-200-angular_100k,pdx-adsampling,2.0201,2.97472,0.521358,0.950701,32,2.1,10,1000,0.2,1,2.011,2.975,0.2964,0,1.98331
glove-200-angular_100k,pdx-adsampling,1.80738,2.85536,0.481936,0.923301,28,2.1,10,1000,0.2,1,1.799,2.855,0.2604,0,1.77288
glove-200-angular_100k,pdx-adsampling,1.69328,2.49957,0.478437,0.906501,26,2.1,10,1000,0.2,1,1.684,2.5,0.2461,0,1.65892
glove-200-angular_100k,pdx-adsampling,1.58676,2.58986,0.505735,0.886501,24,2.1,10,1000,0.2,1,1.574,2.59,0.2383,0,1.54897
glove-200-angular_100k,pdx-adsampling,1.47021,2.38158,0.487824,0.8593,22,2.1,10,1000,0.2,1,1.458,2.382,0.2255,0,1.43426
glove-200-angular_100k,pdx-adsampling,1.35117,2.09411,0.455493,0.832601,20,2.1,10,1000,0.2,1,1.34,2.094,0.2139,0,1.31684
glove-200-angular_100k,pdx-adsampling,1.23314,1.79521,0.430788,0.805001,18,2.1,10,1000,0.2,1,1.224,2.165,0.204,0,1.20141
glove-200-angular_100k,pdx-adsampling,1.11303,1.64105,0.428091,0.765401,16,2.1,10,1000,0.2,1,1.103,1.641,0.1831,0,1.0812
glove-200-angular_100k,pdx-adsampling,0.990496,1.60255,0.379631,0.7218,14,2.1,10,1000,0.2,1,0.9835,2.146,0.1518,0,0.962028
glove-200-angular_100k,pdx-adsampling,0.857847,1.2551,0.320752,0.676,12,2.1,10,1000,0.2,1,0.8517,1.651,0.1177,0,0.830947
glove-200-angular_100k,pdx-adsampling,0.731602,1.09896,0.288268,0.6215,10,2.1,10,1000,0.2,1,0.7257,1.099,0.1206,0,0.705557
glove-200-angular_100k,pdx-adsampling,0.600496,0.920069,0.265327,0.5639,8,2.1,10,1000,0.2,1,0.5968,1.259,0.1134,0,0.577321
glove-200-angular_100k,pdx-adsampling,0.465381,0.737682,0.202734,0.4878,6,2.1,10,1000,0.2,1,0.462,0.8424,0.0938,0,0.443047
glove-200-angular_100k,pdx-adsampling,0.328099,0.530272,0.122456,0.4086,4,2.1,10,1000,0.2,1,0.3265,0.5587,0.06949,0,0.308115
glove-200-angular_100k,pdx-adsampling,0.177644,0.306774,0.047107,0.2922,2,2.1,10,1000,0.2,1,0.1787,0.4017,0.03656,0,0.161284
