dataset,k,ef,tri_ef,time,min_time,recall
glove-200-angular,10,21,11,0.0383816000000000,0.0383130000000000,0.9887599945068359
glove-200-angular,10,21,10,0.0384122000000000,0.0383650000000000,0.9887599945068359
glove-200-angular,10,21,9,0.0383574000000000,0.0381460000000000,0.9887599945068359
glove-200-angular,10,21,8,0.0383770000000000,0.0383240000000000,0.9887599945068359
glove-200-angular,10,21,7,0.0383904000000000,0.0381950000000000,0.9887599945068359
glove-200-angular,10,21,6,0.0426150000000000,0.0381990000000000,0.9887700080871582
glove-200-angular,10,21,5,0.0385998000000000,0.0382100000000000,0.9887800216674805
glove-200-angular,10,21,4,0.0389956000000000,0.0377190000000000,0.9887700080871582
glove-200-angular,10,21,3,0.0396386000000000,0.0382750000000000,0.9887599945068359
glove-200-angular,10,21,2,0.0381806000000000,0.0380400000000000,0.9887300133705139
glove-200-angular,10,21,1,0.0390384000000000,0.0379670000000000,0.9888200163841248
glove-200-angular,10,21,0,0.0386844000000000,0.0344620000000000,0.9887599945068359
glove-200-angular,10,22,21,0.0464610000000000,0.0396610000000000,0.9889799952507019
glove-200-angular,10,22,20,0.0428116000000000,0.0388090000000000,0.9889799952507019
glove-200-angular,10,22,19,0.0399920000000000,0.0398780000000000,0.9889799952507019
glove-200-angular,10,22,18,0.0398646000000000,0.0398230000000000,0.9889799952507019
glove-200-angular,10,22,17,0.0397928000000000,0.0397610000000000,0.9889799952507019
glove-200-angular,10,22,16,0.0423822000000000,0.0387090000000000,0.9889799952507019
glove-200-angular,10,22,15,0.0396332000000000,0.0385500000000000,0.9889799952507019
glove-200-angular,10,22,14,0.0399300000000000,0.0398370000000000,0.9889799952507019
glove-200-angular,10,22,13,0.0398420000000000,0.0397740000000000,0.9889799952507019
glove-200-angular,10,22,12,0.0425490000000000,0.0397780000000000,0.9889799952507019
glove-200-angular,10,22,11,0.0404374000000000,0.0391870000000000,0.9889799952507019
glove-200-angular,10,22,10,0.0399602000000000,0.0395330000000000,0.9889799952507019
glove-200-angular,10,22,9,0.0397702000000000,0.0397010000000000,0.9889799952507019
glove-200-angular,10,22,8,0.0400886000000000,0.0397990000000000,0.9889799952507019
glove-200-angular,10,22,7,0.0397234000000000,0.0396980000000000,0.9889799952507019
glove-200-angular,10,22,6,0.0397542000000000,0.0397020000000000,0.9889799952507019
glove-200-angular,10,22,5,0.0409602000000000,0.0396740000000000,0.9889900088310242
glove-200-angular,10,22,4,0.0396916000000000,0.0387040000000000,0.9889600276947021
glove-200-angular,10,22,3,0.0396608000000000,0.0394620000000000,0.9889600276947021
glove-200-angular,10,22,2,0.0420540000000000,0.0384870000000000,0.9889299869537354
glove-200-angular,10,22,1,0.0397446000000000,0.0390600000000000,0.9890000224113464
glove-200-angular,10,22,0,0.0363970000000000,0.0363210000000000,0.9889799952507019
glove-200-angular,10,23,22,0.0413650000000000,0.0412640000000000,0.9892200231552124
glove-200-angular,10,23,21,0.0412746000000000,0.0412210000000000,0.9892200231552124
glove-200-angular,10,23,20,0.0413448000000000,0.0412610000000000,0.9892200231552124
glove-200-angular,10,23,19,0.0416806000000000,0.0412000000000000,0.9892200231552124
glove-200-angular,10,23,18,0.0498558000000000,0.0458040000000000,0.9892200231552124
glove-200-angular,10,23,17,0.0454754000000000,0.0405860000000000,0.9892200231552124
glove-200-angular,10,23,16,0.0412768000000000,0.0411950000000000,0.9892200231552124
glove-200-angular,10,23,15,0.0421202000000000,0.0404260000000000,0.9892200231552124
glove-200-angular,10,23,14,0.0410896000000000,0.0407430000000000,0.9892200231552124
glove-200-angular,10,23,13,0.0413686000000000,0.0408740000000000,0.9892200231552124
glove-200-angular,10,23,12,0.0411132000000000,0.0410300000000000,0.9892200231552124
glove-200-angular,10,23,11,0.0413222000000000,0.0410370000000000,0.9892200231552124
glove-200-angular,10,23,10,0.0449964000000000,0.0405150000000000,0.9892200231552124
glove-200-angular,10,23,9,0.0412022000000000,0.0411220000000000,0.9892200231552124
glove-200-angular,10,23,8,0.0417116000000000,0.0406930000000000,0.9892200231552124
glove-200-angular,10,23,7,0.0412686000000000,0.0409780000000000,0.9892200231552124
glove-200-angular,10,23,6,0.0411062000000000,0.0410520000000000,0.9892200231552124
glove-200-angular,10,23,5,0.0411282000000000,0.0410120000000000,0.9892200231552124
glove-200-angular,10,23,4,0.0414042000000000,0.0409300000000000,0.9891899824142456
glove-200-angular,10,23,3,0.0411564000000000,0.0410100000000000,0.9891999959945679
glove-200-angular,10,23,2,0.0410008000000000,0.0408390000000000,0.9891800284385681
glove-200-angular,10,23,1,0.0409542000000000,0.0406460000000000,0.9892299771308899
glove-200-angular,10,23,0,0.0382954000000000,0.0374920000000000,0.9892200231552124
glove-200-angular,10,24,23,0.0423592000000000,0.0422050000000000,0.9893900156021118
glove-200-angular,10,24,22,0.0424854000000000,0.0423100000000000,0.9893900156021118
glove-200-angular,10,24,21,0.0424468000000000,0.0422720000000000,0.9893900156021118
glove-200-angular,10,24,20,0.0423578000000000,0.0422880000000000,0.9893900156021118
glove-200-angular,10,24,19,0.0458500000000000,0.0422940000000000,0.9893900156021118
glove-200-angular,10,24,18,0.0423302000000000,0.0412260000000000,0.9893900156021118
glove-200-angular,10,24,17,0.0425026000000000,0.0424260000000000,0.9893900156021118
glove-200-angular,10,24,16,0.0434674000000000,0.0424720000000000,0.9893900156021118
glove-200-angular,10,24,15,0.0506410000000000,0.0473960000000000,0.9893900156021118
glove-200-angular,10,24,14,0.0434864000000000,0.0421610000000000,0.9893900156021118
glove-200-angular,10,24,13,0.0419166000000000,0.0408790000000000,0.9893900156021118
glove-200-angular,10,24,12,0.0424002000000000,0.0423510000000000,0.9893900156021118
glove-200-angular,10,24,11,0.0424278000000000,0.0423160000000000,0.9893900156021118
glove-200-angular,10,24,10,0.0423398000000000,0.0421890000000000,0.9893900156021118
glove-200-angular,10,24,9,0.0424502000000000,0.0422180000000000,0.9893900156021118
glove-200-angular,10,24,8,0.0424950000000000,0.0421710000000000,0.9893900156021118
glove-200-angular,10,24,7,0.0423086000000000,0.0422210000000000,0.9893900156021118
glove-200-angular,10,24,6,0.0445468000000000,0.0420550000000000,0.9893900156021118
glove-200-angular,10,24,5,0.0466048000000000,0.0422840000000000,0.9894000291824341
glove-200-angular,10,24,4,0.0419182000000000,0.0410000000000000,0.9893699884414673
glove-200-angular,10,24,3,0.0423918000000000,0.0421590000000000,0.9893699884414673
glove-200-angular,10,24,2,0.0422228000000000,0.0419380000000000,0.9893599748611450
glove-200-angular,10,24,1,0.0422132000000000,0.0421380000000000,0.9894000291824341
glove-200-angular,10,24,0,0.0387866000000000,0.0386810000000000,0.9893900156021118
glove-200-angular,10,25,24,0.0438826000000000,0.0435590000000000,0.9896399974822998
glove-200-angular,10,25,23,0.0437582000000000,0.0437050000000000,0.9896399974822998
glove-200-angular,10,25,22,0.0437610000000000,0.0436310000000000,0.9896399974822998
glove-200-angular,10,25,21,0.0472264000000000,0.0437320000000000,0.9896399974822998
glove-200-angular,10,25,20,0.0438490000000000,0.0425470000000000,0.9896399974822998
glove-200-angular,10,25,19,0.0438328000000000,0.0436810000000000,0.9896399974822998
glove-200-angular,10,25,18,0.0437812000000000,0.0436520000000000,0.9896399974822998
glove-200-angular,10,25,17,0.0444830000000000,0.0431140000000000,0.9896399974822998
glove-200-angular,10,25,16,0.0438980000000000,0.0433220000000000,0.9896399974822998
glove-200-angular,10,25,15,0.0531332000000000,0.0519960000000000,0.9896399974822998
glove-200-angular,10,25,14,0.0433630000000000,0.0422770000000000,0.9896399974822998
glove-200-angular,10,25,13,0.0469418000000000,0.0433350000000000,0.9896399974822998
glove-200-angular,10,25,12,0.0438250000000000,0.0437040000000000,0.9896399974822998
glove-200-angular,10,25,11,0.0436406000000000,0.0435230000000000,0.9896399974822998
glove-200-angular,10,25,10,0.0467648000000000,0.0426720000000000,0.9896500110626221
glove-200-angular,10,25,9,0.0436768000000000,0.0435140000000000,0.9896600246429443
glove-200-angular,10,25,8,0.0435716000000000,0.0434580000000000,0.9896600246429443
glove-200-angular,10,25,7,0.0435316000000000,0.0433960000000000,0.9896600246429443
glove-200-angular,10,25,6,0.0454826000000000,0.0424910000000000,0.9896600246429443
glove-200-angular,10,25,5,0.0437084000000000,0.0435790000000000,0.9896500110626221
glove-200-angular,10,25,4,0.0436468000000000,0.0434580000000000,0.9896199703216553
glove-200-angular,10,25,3,0.0473274000000000,0.0431980000000000,0.9896100163459778
glove-200-angular,10,25,2,0.0513284000000000,0.0468230000000000,0.9896100163459778
glove-200-angular,10,25,1,0.0440300000000000,0.0437020000000000,0.9896600246429443
glove-200-angular,10,25,0,0.0406896000000000,0.0401690000000000,0.9896399974822998
glove-200-angular,10,26,25,0.0498076000000000,0.0457430000000000,0.9897800087928772
glove-200-angular,10,26,24,0.0460376000000000,0.0441280000000000,0.9897800087928772
glove-200-angular,10,26,23,0.0452356000000000,0.0451230000000000,0.9897800087928772
glove-200-angular,10,26,22,0.0460380000000000,0.0450270000000000,0.9897800087928772
glove-200-angular,10,26,21,0.0479222000000000,0.0452170000000000,0.9897800087928772
glove-200-angular,10,26,20,0.0454918000000000,0.0450740000000000,0.9897800087928772
glove-200-angular,10,26,19,0.0507628000000000,0.0489660000000000,0.9897800087928772
glove-200-angular,10,26,18,0.0489154000000000,0.0438660000000000,0.9897800087928772
glove-200-angular,10,26,17,0.0534210000000000,0.0493870000000000,0.9897800087928772
glove-200-angular,10,26,16,0.0450430000000000,0.0449070000000000,0.9897800087928772
glove-200-angular,10,26,15,0.0449066000000000,0.0447830000000000,0.9897800087928772
glove-200-angular,10,26,14,0.0449526000000000,0.0447270000000000,0.9897800087928772
glove-200-angular,10,26,13,0.0462316000000000,0.0447290000000000,0.9897800087928772
glove-200-angular,10,26,12,0.0473208000000000,0.0433830000000000,0.9897800087928772
glove-200-angular,10,26,11,0.0453310000000000,0.0447310000000000,0.9897800087928772
glove-200-angular,10,26,10,0.0460638000000000,0.0449220000000000,0.9897900223731995
glove-200-angular,10,26,9,0.0449356000000000,0.0447870000000000,0.9897999763488770
glove-200-angular,10,26,8,0.0448966000000000,0.0447680000000000,0.9897999763488770
glove-200-angular,10,26,7,0.0447532000000000,0.0446460000000000,0.9897999763488770
glove-200-angular,10,26,6,0.0448726000000000,0.0448180000000000,0.9897999763488770
glove-200-angular,10,26,5,0.0451606000000000,0.0444830000000000,0.9897900223731995
glove-200-angular,10,26,4,0.0486020000000000,0.0448820000000000,0.9897699952125549
glove-200-angular,10,26,3,0.0481046000000000,0.0442920000000000,0.9897500276565552
glove-200-angular,10,26,2,0.0448474000000000,0.0442330000000000,0.9897500276565552
glove-200-angular,10,26,1,0.0460720000000000,0.0445350000000000,0.9898099899291992
glove-200-angular,10,26,0,0.0424782000000000,0.0395270000000000,0.9897800087928772
glove-200-angular,10,27,26,0.0463028000000000,0.0460180000000000,0.9899500012397766
glove-200-angular,10,27,25,0.0463334000000000,0.0459200000000000,0.9899500012397766
glove-200-angular,10,27,24,0.0464846000000000,0.0459500000000000,0.9899500012397766
glove-200-angular,10,27,23,0.0508568000000000,0.0448530000000000,0.9899500012397766
glove-200-angular,10,27,22,0.0464122000000000,0.0460950000000000,0.9899500012397766
glove-200-angular,10,27,21,0.0488572000000000,0.0459790000000000,0.9899500012397766
glove-200-angular,10,27,20,0.0529392000000000,0.0461570000000000,0.9899500012397766
glove-200-angular,10,27,19,0.0468190000000000,0.0456930000000000,0.9899500012397766
glove-200-angular,10,27,18,0.0472366000000000,0.0469020000000000,0.9899500012397766
glove-200-angular,10,27,17,0.0490006000000000,0.0455970000000000,0.9899500012397766
glove-200-angular,10,27,16,0.0469538000000000,0.0464310000000000,0.9899500012397766
glove-200-angular,10,27,15,0.0468088000000000,0.0462020000000000,0.9899500012397766
glove-200-angular,10,27,14,0.0464528000000000,0.0460820000000000,0.9899500012397766
glove-200-angular,10,27,13,0.0465198000000000,0.0461630000000000,0.9899500012397766
glove-200-angular,10,27,12,0.0463416000000000,0.0461000000000000,0.9899500012397766
glove-200-angular,10,27,11,0.0462858000000000,0.0460900000000000,0.9899500012397766
glove-200-angular,10,27,10,0.0497824000000000,0.0459900000000000,0.9899500012397766
glove-200-angular,10,27,9,0.0461282000000000,0.0455470000000000,0.9899600148200989
glove-200-angular,10,27,8,0.0462090000000000,0.0460120000000000,0.9899600148200989
glove-200-angular,10,27,7,0.0462452000000000,0.0458670000000000,0.9899600148200989
glove-200-angular,10,27,6,0.0534656000000000,0.0459350000000000,0.9899700284004211
glove-200-angular,10,27,5,0.0467334000000000,0.0461100000000000,0.9899600148200989
glove-200-angular,10,27,4,0.0463774000000000,0.0457610000000000,0.9899399876594543
glove-200-angular,10,27,3,0.0481650000000000,0.0447800000000000,0.9899200201034546
glove-200-angular,10,27,2,0.0465454000000000,0.0453710000000000,0.9899100065231323
glove-200-angular,10,27,1,0.0466370000000000,0.0451560000000000,0.9899399876594543
glove-200-angular,10,27,0,0.0424298000000000,0.0420500000000000,0.9899500012397766
glove-200-angular,10,28,27,0.0474292000000000,0.0472470000000000,0.9901400208473206
glove-200-angular,10,28,26,0.0472560000000000,0.0471580000000000,0.9901400208473206
glove-200-angular,10,28,25,0.0536390000000000,0.0486160000000000,0.9901400208473206
glove-200-angular,10,28,24,0.0507986000000000,0.0471850000000000,0.9901400208473206
glove-200-angular,10,28,23,0.0499934000000000,0.0473110000000000,0.9901400208473206
