dataset,k,ef,tri_ef,time,min_time,recall
openai-1536-angular,10,18,8,0.0478572000000000,0.0447530000000000,0.9987999796867371
openai-1536-angular,10,18,7,0.0473952000000000,0.0437710000000000,0.9987999796867371
openai-1536-angular,10,18,6,0.0449894000000000,0.0449450000000000,0.9987999796867371
openai-1536-angular,10,18,5,0.0451202000000000,0.0449470000000000,0.9987999796867371
openai-1536-angular,10,18,4,0.0477150000000000,0.0448390000000000,0.9987999796867371
openai-1536-angular,10,18,3,0.0483384000000000,0.0443890000000000,0.9987999796867371
openai-1536-angular,10,18,2,0.0485216000000000,0.0444930000000000,0.9987999796867371
openai-1536-angular,10,18,1,0.0449188000000000,0.0448790000000000,0.9987999796867371
openai-1536-angular,10,18,0,0.0454498000000000,0.0442190000000000,0.9987999796867371
openai-1536-angular,10,19,18,0.0478298000000000,0.0465450000000000,0.9987999796867371
openai-1536-angular,10,19,17,0.0465732000000000,0.0464850000000000,0.9987999796867371
openai-1536-angular,10,19,16,0.0473210000000000,0.0465170000000000,0.9987999796867371
openai-1536-angular,10,19,15,0.0466356000000000,0.0465380000000000,0.9987999796867371
openai-1536-angular,10,19,14,0.0465748000000000,0.0465020000000000,0.9987999796867371
openai-1536-angular,10,19,13,0.0489942000000000,0.0465210000000000,0.9987999796867371
openai-1536-angular,10,19,12,0.0514280000000000,0.0458260000000000,0.9987999796867371
openai-1536-angular,10,19,11,0.0506522000000000,0.0486720000000000,0.9987999796867371
openai-1536-angular,10,19,10,0.0480862000000000,0.0465430000000000,0.9987999796867371
openai-1536-angular,10,19,9,0.0465372000000000,0.0464230000000000,0.9987999796867371
openai-1536-angular,10,19,8,0.0512314000000000,0.0511030000000000,0.9987999796867371
openai-1536-angular,10,19,7,0.0484192000000000,0.0464410000000000,0.9987999796867371
openai-1536-angular,10,19,6,0.0476040000000000,0.0464950000000000,0.9987999796867371
openai-1536-angular,10,19,5,0.0465676000000000,0.0464990000000000,0.9987999796867371
openai-1536-angular,10,19,4,0.0465562000000000,0.0464440000000000,0.9987999796867371
openai-1536-angular,10,19,3,0.0467450000000000,0.0464830000000000,0.9987999796867371
openai-1536-angular,10,19,2,0.0483896000000000,0.0463800000000000,0.9987999796867371
openai-1536-angular,10,19,1,0.0466404000000000,0.0465280000000000,0.9987999796867371
openai-1536-angular,10,19,0,0.0458998000000000,0.0458490000000000,0.9987999796867371
openai-1536-angular,10,20,19,0.0497104000000000,0.0482180000000000,0.9987999796867371
openai-1536-angular,10,20,18,0.0482830000000000,0.0481980000000000,0.9987999796867371
openai-1536-angular,10,20,17,0.0480886000000000,0.0477550000000000,0.9987999796867371
openai-1536-angular,10,20,16,0.0503182000000000,0.0481140000000000,0.9987999796867371
openai-1536-angular,10,20,15,0.0482852000000000,0.0480870000000000,0.9987999796867371
openai-1536-angular,10,20,14,0.0496158000000000,0.0481350000000000,0.9987999796867371
openai-1536-angular,10,20,13,0.0491222000000000,0.0480850000000000,0.9987999796867371
openai-1536-angular,10,20,12,0.0481656000000000,0.0481380000000000,0.9987999796867371
openai-1536-angular,10,20,11,0.0491024000000000,0.0481030000000000,0.9987999796867371
openai-1536-angular,10,20,10,0.0531660000000000,0.0527670000000000,0.9987999796867371
openai-1536-angular,10,20,9,0.0526328000000000,0.0488080000000000,0.9987999796867371
openai-1536-angular,10,20,8,0.0495952000000000,0.0485140000000000,0.9987999796867371
openai-1536-angular,10,20,7,0.0485538000000000,0.0485130000000000,0.9987999796867371
openai-1536-angular,10,20,6,0.0487652000000000,0.0484950000000000,0.9987999796867371
openai-1536-angular,10,20,5,0.0495806000000000,0.0482670000000000,0.9987999796867371
openai-1536-angular,10,20,4,0.0485266000000000,0.0484830000000000,0.9987999796867371
openai-1536-angular,10,20,3,0.0498864000000000,0.0484610000000000,0.9987999796867371
openai-1536-angular,10,20,2,0.0509924000000000,0.0479760000000000,0.9987999796867371
openai-1536-angular,10,20,1,0.0498016000000000,0.0485350000000000,0.9987999796867371
openai-1536-angular,10,20,0,0.0478868000000000,0.0477790000000000,0.9987999796867371
openai-1536-angular,10,21,20,0.0520826000000000,0.0499410000000000,0.9987999796867371
openai-1536-angular,10,21,19,0.0501122000000000,0.0497870000000000,0.9987999796867371
openai-1536-angular,10,21,18,0.0501156000000000,0.0498120000000000,0.9987999796867371
openai-1536-angular,10,21,17,0.0499548000000000,0.0498960000000000,0.9987999796867371
openai-1536-angular,10,21,16,0.0507228000000000,0.0496790000000000,0.9987999796867371
openai-1536-angular,10,21,15,0.0501300000000000,0.0498900000000000,0.9987999796867371
openai-1536-angular,10,21,14,0.0516220000000000,0.0498670000000000,0.9987999796867371
openai-1536-angular,10,21,13,0.0507522000000000,0.0496900000000000,0.9987999796867371
openai-1536-angular,10,21,12,0.0499378000000000,0.0499140000000000,0.9987999796867371
openai-1536-angular,10,21,11,0.0499278000000000,0.0498750000000000,0.9987999796867371
openai-1536-angular,10,21,10,0.0498972000000000,0.0498110000000000,0.9987999796867371
openai-1536-angular,10,21,9,0.0499314000000000,0.0498840000000000,0.9987999796867371
openai-1536-angular,10,21,8,0.0543706000000000,0.0503120000000000,0.9987999796867371
openai-1536-angular,10,21,7,0.0513958000000000,0.0497910000000000,0.9987999796867371
openai-1536-angular,10,21,6,0.0507512000000000,0.0492520000000000,0.9987999796867371
openai-1536-angular,10,21,5,0.0545052000000000,0.0538120000000000,0.9987999796867371
openai-1536-angular,10,21,4,0.0527282000000000,0.0498750000000000,0.9987999796867371
openai-1536-angular,10,21,3,0.0539308000000000,0.0517940000000000,0.9987999796867371
openai-1536-angular,10,21,2,0.0534550000000000,0.0519690000000000,0.9987999796867371
openai-1536-angular,10,21,1,0.0535312000000000,0.0513050000000000,0.9987999796867371
openai-1536-angular,10,21,0,0.0510522000000000,0.0487840000000000,0.9987999796867371
openai-1536-angular,10,22,21,0.0514152000000000,0.0510090000000000,0.9987999796867371
openai-1536-angular,10,22,20,0.0522356000000000,0.0508000000000000,0.9987999796867371
openai-1536-angular,10,22,19,0.0531706000000000,0.0509880000000000,0.9987999796867371
openai-1536-angular,10,22,18,0.0518804000000000,0.0501600000000000,0.9987999796867371
openai-1536-angular,10,22,17,0.0547184000000000,0.0529570000000000,0.9987999796867371
openai-1536-angular,10,22,16,0.0555740000000000,0.0553070000000000,0.9987999796867371
openai-1536-angular,10,22,15,0.0534320000000000,0.0511850000000000,0.9987999796867371
openai-1536-angular,10,22,14,0.0554116000000000,0.0545490000000000,0.9987999796867371
openai-1536-angular,10,22,13,0.0545858000000000,0.0496990000000000,0.9987999796867371
openai-1536-angular,10,22,12,0.0547016000000000,0.0518470000000000,0.9987999796867371
openai-1536-angular,10,22,11,0.0542914000000000,0.0506370000000000,0.9987999796867371
openai-1536-angular,10,22,10,0.0559376000000000,0.0554250000000000,0.9987999796867371
openai-1536-angular,10,22,9,0.0558682000000000,0.0556050000000000,0.9987999796867371
openai-1536-angular,10,22,8,0.0519926000000000,0.0509010000000000,0.9987999796867371
openai-1536-angular,10,22,7,0.0516900000000000,0.0508360000000000,0.9987999796867371
openai-1536-angular,10,22,6,0.0510146000000000,0.0508960000000000,0.9987999796867371
openai-1536-angular,10,22,5,0.0528642000000000,0.0505990000000000,0.9987999796867371
openai-1536-angular,10,22,4,0.0509444000000000,0.0509110000000000,0.9987999796867371
openai-1536-angular,10,22,3,0.0515038000000000,0.0506180000000000,0.9987999796867371
openai-1536-angular,10,22,2,0.0509424000000000,0.0509270000000000,0.9987999796867371
openai-1536-angular,10,22,1,0.0511832000000000,0.0509410000000000,0.9987999796867371
openai-1536-angular,10,22,0,0.0502794000000000,0.0501440000000000,0.9987999796867371
openai-1536-angular,10,23,22,0.0537712000000000,0.0523400000000000,0.9988999962806702
openai-1536-angular,10,23,21,0.0526868000000000,0.0524900000000000,0.9988999962806702
openai-1536-angular,10,23,20,0.0535860000000000,0.0526090000000000,0.9988999962806702
openai-1536-angular,10,23,19,0.0526618000000000,0.0525420000000000,0.9988999962806702
openai-1536-angular,10,23,18,0.0525070000000000,0.0522170000000000,0.9988999962806702
openai-1536-angular,10,23,17,0.0538396000000000,0.0525650000000000,0.9988999962806702
openai-1536-angular,10,23,16,0.0537156000000000,0.0525570000000000,0.9988999962806702
openai-1536-angular,10,23,15,0.0570990000000000,0.0568360000000000,0.9988999962806702
openai-1536-angular,10,23,14,0.0558290000000000,0.0513390000000000,0.9988999962806702
openai-1536-angular,10,23,13,0.0571278000000000,0.0569250000000000,0.9988999962806702
openai-1536-angular,10,23,12,0.0559516000000000,0.0527040000000000,0.9988999962806702
openai-1536-angular,10,23,11,0.0585428000000000,0.0524780000000000,0.9988999962806702
openai-1536-angular,10,23,10,0.0551394000000000,0.0528710000000000,0.9988999962806702
openai-1536-angular,10,23,9,0.0534520000000000,0.0527500000000000,0.9988999962806702
openai-1536-angular,10,23,8,0.0568016000000000,0.0540820000000000,0.9988999962806702
openai-1536-angular,10,23,7,0.0528906000000000,0.0528390000000000,0.9988999962806702
openai-1536-angular,10,23,6,0.0532838000000000,0.0528800000000000,0.9988999962806702
openai-1536-angular,10,23,5,0.0528878000000000,0.0528020000000000,0.9988999962806702
openai-1536-angular,10,23,4,0.0529076000000000,0.0528580000000000,0.9988999962806702
openai-1536-angular,10,23,3,0.0529354000000000,0.0528950000000000,0.9988999962806702
openai-1536-angular,10,23,2,0.0536706000000000,0.0528740000000000,0.9988999962806702
openai-1536-angular,10,23,1,0.0534904000000000,0.0528630000000000,0.9988999962806702
openai-1536-angular,10,23,0,0.0542416000000000,0.0521800000000000,0.9988999962806702
openai-1536-angular,10,24,23,0.0553352000000000,0.0545280000000000,0.9988999962806702
openai-1536-angular,10,24,22,0.0567478000000000,0.0545200000000000,0.9988999962806702
openai-1536-angular,10,24,21,0.0588660000000000,0.0579470000000000,0.9988999962806702
openai-1536-angular,10,24,20,0.0551462000000000,0.0545670000000000,0.9988999962806702
openai-1536-angular,10,24,19,0.0546560000000000,0.0545170000000000,0.9988999962806702
openai-1536-angular,10,24,18,0.0547156000000000,0.0545050000000000,0.9988999962806702
openai-1536-angular,10,24,17,0.0545810000000000,0.0545280000000000,0.9988999962806702
openai-1536-angular,10,24,16,0.0554944000000000,0.0545260000000000,0.9988999962806702
openai-1536-angular,10,24,15,0.0568142000000000,0.0544780000000000,0.9988999962806702
openai-1536-angular,10,24,14,0.0629206000000000,0.0595300000000000,0.9988999962806702
openai-1536-angular,10,24,13,0.0551256000000000,0.0547470000000000,0.9988999962806702
openai-1536-angular,10,24,12,0.0632794000000000,0.0576840000000000,0.9988999962806702
openai-1536-angular,10,24,11,0.0605932000000000,0.0543600000000000,0.9988999962806702
openai-1536-angular,10,24,10,0.0546920000000000,0.0542020000000000,0.9988999962806702
openai-1536-angular,10,24,9,0.0543258000000000,0.0542400000000000,0.9988999962806702
openai-1536-angular,10,24,8,0.0543320000000000,0.0542840000000000,0.9988999962806702
openai-1536-angular,10,24,7,0.0572986000000000,0.0542750000000000,0.9988999962806702
openai-1536-angular,10,24,6,0.0573942000000000,0.0543830000000000,0.9988999962806702
openai-1536-angular,10,24,5,0.0554178000000000,0.0542760000000000,0.9988999962806702
openai-1536-angular,10,24,4,0.0543616000000000,0.0542590000000000,0.9988999962806702
openai-1536-angular,10,24,3,0.0543336000000000,0.0542940000000000,0.9988999962806702
openai-1536-angular,10,24,2,0.0569716000000000,0.0540370000000000,0.9988999962806702
openai-1536-angular,10,24,1,0.0554332000000000,0.0542540000000000,0.9988999962806702
openai-1536-angular,10,24,0,0.0554986000000000,0.0536130000000000,0.9988999962806702
openai-1536-angular,10,25,24,0.0598816000000000,0.0560110000000000,0.9990000128746033
openai-1536-angular,10,25,23,0.0596698000000000,0.0577350000000000,0.9990000128746033
openai-1536-angular,10,25,22,0.0577502000000000,0.0555030000000000,0.9990000128746033
openai-1536-angular,10,25,21,0.0558936000000000,0.0557310000000000,0.9990000128746033
openai-1536-angular,10,25,20,0.0595218000000000,0.0558000000000000,0.9990000128746033
openai-1536-angular,10,25,19,0.0591692000000000,0.0564690000000000,0.9990000128746033
openai-1536-angular,10,25,18,0.0588402000000000,0.0555440000000000,0.9990000128746033
openai-1536-angular,10,25,17,0.0584392000000000,0.0549040000000000,0.9990000128746033
openai-1536-angular,10,25,16,0.0592392000000000,0.0588360000000000,0.9990000128746033
openai-1536-angular,10,25,15,0.0591372000000000,0.0588530000000000,0.9990000128746033
openai-1536-angular,10,25,14,0.0580780000000000,0.0544810000000000,0.9990000128746033
openai-1536-angular,10,25,13,0.0592586000000000,0.0558130000000000,0.9990000128746033
openai-1536-angular,10,25,12,0.0588120000000000,0.0562970000000000,0.9990000128746033
openai-1536-angular,10,25,11,0.0594908000000000,0.0576130000000000,0.9990000128746033
openai-1536-angular,10,25,10,0.0602082000000000,0.0597650000000000,0.9990000128746033
openai-1536-angular,10,25,9,0.0599954000000000,0.0597220000000000,0.9990000128746033
openai-1536-angular,10,25,8,0.0601070000000000,0.0598690000000000,0.9990000128746033
openai-1536-angular,10,25,7,0.0576908000000000,0.0557380000000000,0.9990000128746033
openai-1536-angular,10,25,6,0.0567694000000000,0.0555300000000000,0.9990000128746033
openai-1536-angular,10,25,5,0.0557456000000000,0.0556220000000000,0.9990000128746033
openai-1536-angular,10,25,4,0.0565674000000000,0.0551740000000000,0.9990000128746033
openai-1536-angular,10,25,3,0.0561034000000000,0.0556880000000000,0.9990000128746033
openai-1536-angular,10,25,2,0.0595490000000000,0.0555770000000000,0.9990000128746033
openai-1536-angular,10,25,1,0.0575640000000000,0.0557560000000000,0.9990000128746033
openai-1536-angular,10,25,0,0.0577926000000000,0.0557720000000000,0.9990000128746033
openai-1536-angular,10,26,25,0.0582314000000000,0.0570820000000000,0.9990000128746033
openai-1536-angular,10,26,24,0.0572718000000000,0.0570150000000000,0.9990000128746033
openai-1536-angular,10,26,23,0.0573636000000000,0.0570760000000000,0.9990000128746033
openai-1536-angular,10,26,22,0.0572768000000000,0.0570640000000000,0.9990000128746033
openai-1536-angular,10,26,21,0.0571150000000000,0.0570650000000000,0.9990000128746033
openai-1536-angular,10,26,20,0.0575736000000000,0.0571170000000000,0.9990000128746033
openai-1536-angular,10,26,19,0.0572390000000000,0.0570730000000000,0.9990000128746033
openai-1536-angular,10,26,18,0.0572128000000000,0.0569700000000000,0.9990000128746033
openai-1536-angular,10,26,17,0.0598966000000000,0.0560640000000000,0.9990000128746033
openai-1536-angular,10,26,16,0.0582296000000000,0.0571100000000000,0.9990000128746033
openai-1536-angular,10,26,15,0.0647078000000000,0.0571260000000000,0.9990000128746033
openai-1536-angular,10,26,14,0.0580872000000000,0.0568310000000000,0.9990000128746033
openai-1536-angular,10,26,13,0.0608704000000000,0.0581310000000000,0.9990000128746033
openai-1536-angular,10,26,12,0.0616336000000000,0.0615590000000000,0.9990000128746033
openai-1536-angular,10,26,11,0.0610294000000000,0.0600110000000000,0.9990000128746033
openai-1536-angular,10,26,10,0.0593316000000000,0.0559740000000000,0.9990000128746033
openai-1536-angular,10,26,9,0.0623452000000000,0.0613450000000000,0.9990000128746033
openai-1536-angular,10,26,8,0.0589798000000000,0.0571390000000000,0.9990000128746033
openai-1536-angular,10,26,7,0.0633432000000000,0.0593440000000000,0.9990000128746033
openai-1536-angular,10,26,6,0.0574108000000000,0.0569000000000000,0.9990000128746033
openai-1536-angular,10,26,5,0.0571920000000000,0.0570440000000000,0.9990000128746033
openai-1536-angular,10,26,4,0.0572138000000000,0.0571050000000000,0.9990000128746033
openai-1536-angular,10,26,3,0.0582512000000000,0.0568960000000000,0.9990000128746033
openai-1536-angular,10,26,2,0.0572874000000000,0.0570490000000000,0.9990000128746033
openai-1536-angular,10,26,1,0.0580152000000000,0.0557310000000000,0.9990000128746033
openai-1536-angular,10,26,0,0.0585194000000000,0.0562870000000000,0.9990000128746033
openai-1536-angular,10,27,26,0.0602316000000000,0.0586580000000000,0.9990000128746033
openai-1536-angular,10,27,25,0.0588032000000000,0.0587360000000000,0.9990000128746033
openai-1536-angular,10,27,24,0.0597928000000000,0.0586870000000000,0.9990000128746033
openai-1536-angular,10,27,23,0.0618530000000000,0.0582260000000000,0.9990000128746033
openai-1536-angular,10,27,22,0.0587302000000000,0.0586080000000000,0.9990000128746033
openai-1536-angular,10,27,21,0.0588822000000000,0.0586910000000000,0.9990000128746033
openai-1536-angular,10,27,20,0.0597098000000000,0.0586830000000000,0.9990000128746033
openai-1536-angular,10,27,19,0.0587268000000000,0.0585500000000000,0.9990000128746033
openai-1536-angular,10,27,18,0.0587130000000000,0.0586160000000000,0.9990000128746033
openai-1536-angular,10,27,17,0.0614202000000000,0.0585780000000000,0.9990000128746033
openai-1536-angular,10,27,16,0.0587724000000000,0.0587010000000000,0.9990000128746033
openai-1536-angular,10,27,15,0.0629854000000000,0.0585650000000000,0.9990000128746033
openai-1536-angular,10,27,14,0.0596102000000000,0.0586760000000000,0.9990000128746033
openai-1536-angular,10,27,13,0.0612688000000000,0.0586670000000000,0.9990000128746033
openai-1536-angular,10,27,12,0.0587298000000000,0.0586500000000000,0.9990000128746033
openai-1536-angular,10,27,11,0.0621808000000000,0.0573620000000000,0.9990000128746033
openai-1536-angular,10,27,10,0.0626848000000000,0.0616330000000000,0.9990000128746033
openai-1536-angular,10,27,9,0.0599094000000000,0.0586460000000000,0.9990000128746033
openai-1536-angular,10,27,8,0.0589224000000000,0.0587210000000000,0.9990000128746033
openai-1536-angular,10,27,7,0.0587428000000000,0.0586640000000000,0.9990000128746033
openai-1536-angular,10,27,6,0.0587344000000000,0.0586320000000000,0.9990000128746033
openai-1536-angular,10,27,5,0.0589212000000000,0.0586870000000000,0.9990000128746033
openai-1536-angular,10,27,4,0.0587036000000000,0.0586640000000000,0.9990000128746033
openai-1536-angular,10,27,3,0.0588210000000000,0.0586230000000000,0.9990000128746033
